number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
19,3,1,3,4,Symbol of a downturn in the business world,4,BEAR
22,17,1,17,4,"House, slangily",4,CRIB
30,7,4,7,6,French wine designation,3,CRU
31,13,4,13,6,Was ill with,3,HAD
33,0,5,0,7,Big letters in the pharmaceutical industry,3,CVS
34,1,5,1,10,Like a situation that can't end badly,6,NOLOSE
36,6,5,6,7,Electrical unit,3,AMP
39,14,5,14,7,"Tire reading, for short",3,PSI
41,19,5,19,10,Shiny festive décor,6,TINSEL
42,20,5,20,7,Co. that may have a package deal?,3,UPS
44,3,6,3,20,They watch from afar,15,SPACETELESCOPES
46,8,6,8,8,West Coast airport code,3,SFO
47,12,6,12,8,Downed,3,ATE
48,17,6,17,20,Title bestowed annually in New Orleans,15,QUEENOFCARNIVAL
50,4,7,4,9,Photography inits.,3,SLR
51,5,7,5,9,"""What's the ___?""",3,USE
54,15,7,15,9,"Grandma, endearingly",3,NAN
55,16,7,16,9,"Result of a hit single, maybe",3,RBI
57,7,8,7,12,"Ingredient in a certain ""salad""",5,JELLO
58,13,8,13,12,Do-or-die occasions,5,DDAYS
61,6,9,6,11,Self image?,3,TAT
64,14,9,14,11,"Destinations for ambulances, for short",3,ERS
67,8,10,8,13,Slippery sorts,4,EELS
68,12,10,12,13,Equestrian's command,4,EASY
71,4,11,4,14,Over,4,ANEW
72,5,11,5,14,Dog whose name was Terry before her most famous film role,4,TOTO
73,9,11,9,16,Station locations,6,DEPOTS
74,11,11,11,16,Lightly burns,6,SINGES
75,15,11,15,14,Hip bones,4,ILIA
76,16,11,16,14,Blue tang fish of Pixar fame,4,DORY
77,1,12,1,15,Ecological portmanteau since 1905,4,SMOG
78,2,12,2,15,"Pull some strings, say?",4,TUNE
80,10,12,10,15,Opera character whose name might be heard in an opera singer's warm-up,4,MIMI
82,18,12,18,15,Country singer Keith,4,TOBY
83,19,12,19,15,Heavy part of a platform shoe,4,SOLE
84,0,13,0,15,Styled after,3,ALA
85,6,13,6,17,List of candidates,5,SLATE
87,14,13,14,17,Muesli brand with mountains on the packaging,5,ALPEN
88,20,13,20,15,Rock and roll Paul of fame,3,LES
90,7,14,7,19,Like some playful teasing,6,FLIRTY
92,13,14,13,19,Very precise sort,6,PURIST
95,8,15,8,20,Wound,6,LESION
96,12,15,12,20,"Slain king in ""Macbeth""",6,DUNCAN
99,4,16,4,20,Frequently deconstructed dessert items,5,OREOS
100,5,16,5,19,Mythological owner of an eight-legged horse named Sleipnir,4,ODIN
102,15,16,15,19,Foe of a Saxon,4,CELT
103,16,16,16,20,"""Hi"" or ""bye"" on Kauai",5,ALOHA
104,0,17,0,19,Imperial energy meas.,3,BTU
105,1,17,1,20,Grp. making after-work plans?,4,AARP
106,2,17,2,20,Baltic capital city,4,RIGA
108,18,17,18,20,___ cava,4,VENA
109,19,17,19,20,English prep school with a shade of blue named after it,4,ETON
110,20,17,20,19,Cry for help,3,SOS
113,9,18,9,20,Tool used in many a sci-fi film,3,CGI
114,10,18,10,20,Burden,3,TAX
115,11,18,11,20,Part of a Latin trio,3,AMO
