number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
102,8,15,8,20,Makes crispy,6,TOASTS
104,13,15,13,18,Bay Area sch.,4,UCSF
105,14,15,14,20,Tidy up,6,NEATEN
107,0,16,0,20,Septet in a Christmas carol,5,SWANS
108,5,16,5,19,Digs in a forest,4,NEST
109,9,16,9,20,Patriot Allen,5,ETHAN
112,17,16,17,20,Food served with gari and wasabi,5,SUSHI
116,11,17,11,20,"Dad, in Korean",4,APPA
118,15,17,15,20,"Rosalind of ""Star Trek: Deep Space Nine""",4,CHAO
120,3,18,3,20,Scrabble rating system,3,ELO
122,12,18,12,20,Durable wood,3,OAK
123,19,18,19,20,"Link, of a sort",3,URL
124,20,18,20,20,Challenge for a cleaner,3,STY
