number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
8,8,0,8,4,Brings in,5,EARNS
9,10,0,10,2,Muscles targeted by planks,3,ABS
10,11,0,11,2,Large container,3,VAT
11,12,0,12,6,Cry from someone who's disheveled,7,IMAMESS
12,13,0,13,4,Esteem,5,VALUE
13,17,0,17,2,"""___ qué?"" (""Why?,"" in Spanish)",3,POR
14,18,0,18,10,"Passion project, perhaps",11,LABOROFLOVE
15,19,0,19,4,Spanish city enclosed within intact medieval walls,5,AVILA
16,20,0,20,4,"Food, air, water, etc.",5,NEEDS
17,21,0,21,4,Tushies,5,ASSES
20,9,1,9,3,Yiddish laments,3,OYS
21,16,1,16,7,Teachers' teachings,7,LESSONS
23,4,2,4,7,Took five,6,RESTED
24,15,2,15,8,23andMe facilities,7,DNALABS
28,14,3,14,5,Ending with clip or slip,3,ONS
31,5,4,5,7,"""Today"" co-host Kotb",4,HODA
32,10,4,10,7,Chutzpah,4,GALL
33,11,4,11,7,Commuter option,4,RAIL
34,17,4,17,6,Big Ben hrs.,3,GMT
35,0,5,0,9,"Hosts, as at a penthouse",5,HASUP
36,1,5,1,9,"""Can't win 'em all""",5,ILOSE
37,2,5,2,9,"Affixed in a scrapbook, say",5,GLUED
38,3,5,3,8,Posterior,4,HIND
39,9,5,9,12,Evidence derived from personal experience and observation rather than systematic research and analysis,8,ANECDATA
42,8,6,8,8,Recede,3,EBB
43,13,6,13,10,Ankle bones,5,TARSI
45,19,6,19,9,Help around the House,4,AIDE
46,20,6,20,9,Paper purchase,4,REAM
47,21,6,21,9,Think out loud,4,MUSE
49,6,7,6,10,Subject of Queen Mary,4,SCOT
50,7,7,7,13,Phrase that may be repeated in a long story,7,ANDTHEN
52,14,7,14,13,"Course for an English major, informally",7,LITCRIT
56,12,8,12,15,Stayed toasty,8,KEPTWARM
57,17,8,17,11,Kvetch,4,CARP
59,4,9,4,12,"Scans that may involve dye injections, in brief",4,MRIS
60,5,9,5,11,Anthem contraction,3,OER
62,10,9,10,11,"Pseudoscientific ability, for short",3,ESP
63,11,9,11,11,"Terence who's known as the ""Mozart of Mathematics""",3,TAO
64,16,9,16,11,Total,3,SUM
65,3,10,3,20,One who's no fun at all,11,PARTYPOOPER
66,8,10,8,14,Breakfast centers?,5,YOLKS
67,15,10,15,13,Ancient Roman formal wear,4,TOGA
68,0,11,0,14,Tea served with a jumbo straw,4,BOBA
69,1,11,1,14,"Golden calf, for one",4,IDOL
70,2,11,2,14,Hockey score,4,GOAL
73,19,11,19,15,Pitch-perfect?,5,NOHIT
74,20,11,20,15,Pigs,5,SWINE
75,21,11,21,15,"""___ my last email …""",5,ASPER
77,6,12,6,18,Shade providers,7,SUNHATS
79,13,12,13,14,"""Where's My Refund?"" org.",3,IRS
80,18,12,18,15,Whack,4,SWAT
82,5,13,5,19,"Down B-52s, say",7,DOSHOTS
83,10,13,10,16,Close tightly,4,SEAL
84,11,13,11,16,Signifying symbol,4,MARK
85,16,13,16,16,Company that created a Sonic boom?,4,SEGA
86,17,13,17,18,Handle at the bar,6,ALETAP
88,4,14,4,16,Succeeded at musical chairs,3,SAT
90,9,14,9,20,Imagine ___ Peace (Ben & Jerry's flavor),7,WHIRLED
93,7,15,7,17,Campfire remnant,3,ASH
95,14,15,14,20,Skilled in,6,GOODAT
96,15,15,15,20,Elaborately decorated,6,ORNATE
97,0,16,0,20,Muscle contraction,5,SPASM
98,1,16,1,20,"Kauffman who co-created ""Friends""",5,MARTA
99,2,16,2,20,Ancient Mesoamerican civilization,5,OLMEC
100,8,16,8,20,Places for some piercings,5,SEPTA
101,13,16,13,20,Objections,5,BEEFS
104,12,17,12,19,Winter setting in S.F.,3,PST
106,18,17,18,20,Tushies,4,BUMS
107,19,17,19,20,"""Dealing with that right now!""",4,ONIT
108,20,17,20,20,Campus with the ZIP code 90095,4,UCLA
109,21,17,21,20,Place to swim or play b-ball,4,THEY
111,4,18,4,20,"Stock launch, in brief",3,IPO
113,10,18,10,20,Image on Australia's coat of arms,3,EMU
114,11,18,11,20,"Donkey Kong, for one",3,APE
115,16,18,16,20,"Make final, with ""up""",3,SEW
