number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
60,9,9,9,12,Exploits,4,USES
61,10,9,10,11,"Organizer of a school field day, for short",3,PTA
62,14,9,14,13,"Extra-crisp, informally",5,HIDEF
64,8,10,8,13,Goofs up,4,ERRS
65,13,10,13,13,Sea change?,4,TIDE
66,0,11,0,13,Dealership stat,3,MPG
67,1,11,1,13,"The ""Noster"" in ""Pater Noster""",3,OUR
68,2,11,2,20,"Rhinoplasty target, maybe",10,BROKENNOSE
69,3,11,3,20,Some vintage photo tints,10,SEPIATONES
70,4,11,4,14,"Got started, with ""off""",4,TEED
73,16,11,16,14,At some point,4,ONCE
74,17,11,17,15,Come to,5,TOTAL
75,18,11,18,16,Cause to stumble,6,TRIPUP
76,19,11,19,16,It divides and multiplies,6,AMOEBA
77,20,11,20,16,"Friend of Buffy on ""Buffy the Vampire Slayer""",6,XANDER
79,7,12,7,20,"""So to speak""",9,IFYOULIKE
80,12,12,12,14,Shout heard in the Plaza México,3,OLE
83,6,13,6,17,___ box (lunch option),5,BENTO
84,10,13,10,16,Long-handled hammer,4,MAUL
85,11,13,11,16,Affectedly creative,4,ARTY
86,15,13,15,20,"Pink Floyd's light-refracting prism, for one iconic example",8,ALBUMART
88,5,14,5,16,Cancel,3,NIX
89,9,14,9,20,Reinforce,7,BOLSTER
91,0,15,0,20,Predecessor of a USB drive,6,PCCARD
92,1,15,1,20,Like a screw after being turned counterclockwise,6,LOOSER
94,8,15,8,20,"Gilda of the original ""S.N.L."" cast",6,RADNER
95,13,15,13,20,Clay figures in Jewish lore,6,GOLEMS
96,14,15,14,18,Like the Toyota logo,4,OVAL
99,4,16,4,20,People of western New York,5,ERIES
101,16,16,16,20,"""Same""",5,METOO
105,12,17,12,20,More than just a sec?,4,BRUT
106,17,17,17,20,"One-named singer with the 1961 #1 hit ""Runaround Sue""",4,DION
108,5,18,5,20,"Word with where and how, but not usually why",3,ANY
110,10,18,10,20,Org. established by 111-Down,3,EPA
111,11,18,11,20,Prez who established the 110-Down,3,RMN
112,18,18,18,20,Initial shock?,3,OMG
113,19,18,19,20,"Suns setting, for short",3,NBA
114,20,18,20,20,Japanese honorific,3,SAN
