number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
9,10,0,10,6,Press conference organizers,7,PRTEAMS
10,11,0,11,2,Sound at the doctor's office,3,AAH
11,12,0,12,2,Console with a wireless controller,3,WII
12,13,0,13,2,Business name ender,3,LLC
13,15,0,15,4,Something to talk about,5,TOPIC
14,16,0,16,4,"Actress Graff of ""Mr. Belvedere""",5,ILENE
15,17,0,17,3,Enthusiast,4,NERD
16,18,0,18,6,Words woven into Charlotte's web,7,SOMEPIG
17,19,0,19,6,Director who is part of filmdom's Splat Pack,7,ELIROTH
18,20,0,20,6,"""Mangia!""",7,LETSEAT
21,9,1,9,4,Answering machine signal,4,TONE
24,4,2,4,6,Bouncer's job,5,IDING
28,14,3,14,6,Vocalist Vikki,4,CARR
29,0,4,0,6,Supermarket chain inits.,3,IGA
30,1,4,1,6,Enthusiast,3,NUT
31,5,4,5,8,Fünf : German :: ___ : Spanish,5,CINCO
33,11,4,11,8,Put a value on,5,RATED
34,12,4,12,7,Sorry excuse for a pillowcase?,4,SHAM
35,13,4,13,7,20-Across setting,4,PERU
38,7,5,7,7,QB stat: Abbr.,3,ATT
40,17,5,17,8,About 40% of a yard,4,PINT
43,8,6,8,11,Like some teas,6,HERBAL
44,9,6,9,10,Look at desirously,5,EYEUP
45,15,6,15,10,Gossip,5,YENTA
46,16,6,16,12,One of two openings under a bridge,7,NOSTRIL
48,6,7,6,12,Divider's counterpart,6,UNITER
51,0,8,0,12,Bock or dunkel,5,LAGER
52,1,8,1,12,Chargeable transport,5,EBIKE
53,2,8,2,12,Like one's soul in a heart-to-heart,5,BARED
54,3,8,3,10,"The Hawks, on scoreboards",3,ATL
55,4,8,4,14,Fresh perspective,7,NEWTAKE
57,10,8,10,12,Paragon,5,IDEAL
58,14,8,14,13,Cereal with a Mega Stuf variety,6,OREOOS
59,18,8,18,12,Helvetica-like typeface,5,ARIAL
60,19,8,19,12,"""I'm ___ Git You Sucka"" (1988 parody film)",5,GONNA
61,20,8,20,12,Often-frayed parts of papyrus,5,EDGES
64,7,9,7,11,"Penguins play in it, for short",3,NHL
65,12,9,12,14,It circles the earth,6,TROPIC
66,13,9,13,11,Neighbor of Montana: Abbr.,3,ALB
69,5,10,5,14,Less emotional,5,ICIER
70,11,10,11,14,Deck out,5,ADORN
71,17,10,17,12,Vaccine component,3,RNA
77,3,12,3,15,Starts of some cheers,4,HIPS
78,9,12,9,16,Kind of dish that you wouldn't want to eat from,5,PETRI
80,15,12,15,16,"""Ya dig?""",5,GETME
82,7,13,7,16,"""Bridesmaids"" co-star",4,WIIG
83,8,13,8,16,"Biblical figure whose ""whole body was like a hairy garment""",4,ESAU
85,13,13,13,15,Con head?,3,NEO
86,0,14,0,20,Danced like Cardi B,7,TWERKED
87,1,14,1,20,"Two farthings, colloquially",7,HAPENNY
88,2,14,2,20,Large building,7,EDIFICE
89,6,14,6,17,"Some cameras, for short",4,SLRS
90,10,14,10,20,"Country that had a nonviolent ""singing revolution"" in the late 1980s",7,ESTONIA
92,16,14,16,18,Sphere,5,REALM
93,17,14,17,20,Kind of spending bill,7,OMNIBUS
94,18,14,18,20,That's a bunch of crock!,7,POTTERY
95,19,14,19,16,Hardly a noob,3,PRO
96,20,14,20,16,Kvetchers' cries,3,OYS
100,14,15,14,20,Lighter igniters,6,FLINTS
102,4,16,4,20,Childish retort,5,ARESO
103,5,16,5,20,"""No more for me, thanks""",5,IMSET
104,11,16,11,19,When Macbeth fights Macduff,4,ACTV
105,12,16,12,20,Politico Gallego,5,RUBEN
108,3,17,3,20,Like some mirrors,4,OVAL
110,13,17,13,20,Vega's constellation,4,LYRA
113,7,18,7,20,Mate,3,PAL
114,8,18,8,20,"113-Down, in French",3,AMI
115,9,18,9,20,"Company that once generated more than 4,000 patents in a single year",3,IBM
116,15,18,15,20,Security Council member,3,USA
117,19,18,19,20,"Subj. of Churchill's ""Never ... was so much owed by so many to so few""",3,RAF
118,20,18,20,20,Canny,3,SLY
