number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
34,1,5,1,9,Pains for preschoolers,5,OWIES
35,6,5,6,8,Chivalrous avatar of Vishnu,4,RAMA
36,7,5,7,9,Sounds from a 64-Across,5,OINKS
37,12,5,12,8,"Saint associated with a ""fire""",4,ELMO
38,13,5,13,9,Birds on Canadian dollars,5,LOONS
40,19,5,19,9,Big-eyed hatchling,5,OWLET
41,20,5,20,9,1989 film for which Denzel Washington won Best Supporting Actor,5,GLORY
46,17,6,17,8,"Follower of ""So"" or ""lo""",3,CAL
49,5,7,5,12,Patronized a restaurant,6,ATEOUT
50,10,7,10,13,Homes for cattails and bulrushes,7,MARSHES
51,11,7,11,12,Childhood friend,6,OLDPAL
54,3,8,3,10,Blueberry-picking girl of children's literature,3,SAL
56,8,8,8,10,"""Yuck!""",3,EWW
57,9,8,9,13,"""You're right about that!""",6,SOITIS
58,15,8,15,13,"""You're not right about that!""",6,WRONGO
59,16,8,16,11,"""Chiquitita"" singing group",4,ABBA
61,4,9,4,12,"Endurance, so to speak",4,LEGS
66,6,10,6,16,Scarfs down,7,INHALES
68,12,10,12,12,Norm: Abbr.,3,STD
70,17,10,17,12,Geological span,3,ERA
71,0,11,0,15,Chose,5,OPTED
72,1,11,1,15,QB's protection,5,OLINE
73,2,11,2,20,Very rarely,10,HARDLYEVER
75,7,11,7,15,Ancient home of a mythical lion,5,NEMEA
77,13,11,13,15,Delphic prophet,5,SIBYL
79,18,11,18,20,Barbershop specialty,10,CLEANSHAVE
80,19,11,19,15,Fiber-____,5,OPTIC
82,3,12,3,14,"""I'm in favor""",3,YEA
83,8,12,8,15,Rat,4,FINK
84,14,12,14,15,The Big Easy,4,NOLA
86,20,12,20,15,Sound,4,SANE
90,16,13,16,18,Fabric made from jute,6,BURLAP
93,4,14,4,20,Med. exams with intradermal injections,7,TBTESTS
95,11,14,11,20,O'er yon,7,THITHER
96,12,14,12,16,"""The Muppets"" villain Richman",3,TEX
98,17,14,17,20,Macroalgae,7,SEAWEED
101,5,15,5,18,Costa ____,4,RICA
102,9,15,9,20,Baby birds?,6,STORKS
103,10,15,10,18,Deuces,4,TWOS
104,15,15,15,20,Cold War pact city,6,WARSAW
106,3,16,3,20,"Use, as influence",5,EXERT
109,0,17,0,20,"""Here I come, weekend!""",4,TGIF
110,1,17,1,20,In ____ veritas,4,VINO
111,7,17,7,20,Reported,4,SAID
112,8,17,8,20,Back,4,HIND
113,13,17,13,20,"Abrade, in a way",4,SKIN
114,14,17,14,20,Head: Fr.,4,TETE
115,19,17,19,20,Horse with endurance,4,ARAB
116,20,17,20,20,Billowy dress style,4,TENT
118,6,18,6,20,To's counterpart,3,FRO
119,12,18,12,20,"Broadway, for one: Abbr.",3,AVE
