number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
37,13,4,13,13,Noted shopping mecca,10,RODEODRIVE
39,4,5,4,10,"More like an empty old mansion at night, say",6,EERIER
43,0,6,0,9,Transport on the slopes,4,TBAR
44,1,6,1,9,Stop lying,4,RISE
45,5,6,5,10,Celebrity chef DiSpirito,5,ROCCO
47,11,6,11,9,Point in a network,4,NODE
49,16,6,16,9,Profess,4,AVER
52,6,7,6,11,"Combines, in a way",5,MELDS
54,12,7,12,11,Fictional documentarian from Kazakhstan,5,BORAT
56,17,7,17,13,"Provider of a ball of thread, in myth",7,ARIADNE
59,8,8,8,13,Like some cars and kisses,6,STOLEN
61,19,8,19,11,___ Club,4,ELKS
64,7,9,7,13,Neighbor of Curaçao,5,ARUBA
67,20,9,20,11,Theater rebuke,3,SHH
69,3,10,3,12,Scratch (out),3,EKE
70,9,10,9,13,Botch,4,MUFF
72,14,10,14,12,You might be advised to do this for yourself,3,SEE
74,0,11,0,13,"Memo opener, often",3,FYI
75,1,11,1,13,"""That's rough""",3,OOF
80,4,12,4,20,Downwind locales for ships,9,LEESHORES
81,5,12,5,15,"""Now!""",4,STAT
83,10,12,10,15,Home of Nobel Peace Prize winner Shirin Ebadi,4,IRAN
84,11,12,11,15,Spilled the tea,4,TOLD
86,16,12,16,14,"""Listen!,"" in León",3,OYE
89,6,13,6,16,Cherry and peach,4,HUES
90,12,13,12,18,Combined,6,MERGED
92,19,13,19,17,"""Uh-oh!""",5,YIKES
93,20,13,20,17,Turn inside out,5,EVERT
94,3,14,3,20,"Of whom Celine Dion said ""If God would have a singing voice, he must sound a lot like …""",7,BOCELLI
96,14,14,14,16,"___ Schneider, winningest woman in ""Jeopardy!"" history",3,AMY
98,0,15,0,17,"""___ the economy, stupid!""",3,ITS
99,1,15,1,19,Got together in,5,METAT
100,2,15,2,20,White as a sheet,6,PALLID
101,7,15,7,18,Paul who was People magazine's 2021 Sexiest Man Alive,4,RUDD
102,8,15,8,19,Tremendous success,5,SMASH
103,9,15,9,20,Squawked in pain,6,YOWLED
104,13,15,13,20,Coup result,6,OUSTER
105,17,15,17,20,"Member of Gen Z, jocularly",6,ZOOMER
109,16,16,16,20,"Busy businesswoman in a rom-com, e.g.",5,TROPE
112,10,17,10,20,Loved,4,DEAR
113,11,17,11,20,"Title on Netflix's ""Bridgerton""",4,LADY
114,15,17,15,20,Univ. V.I.P.,4,PROF
116,5,18,5,20,"Any of the Uruk-hai in ""The Lord of the Rings""",3,ORC
117,6,18,6,20,Word with half or hard,3,ASS
118,14,18,14,20,Fútbol cry,3,OLE
