number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
66,16,9,16,13,"""Schitt's Creek"" role for Sarah Levy",5,TWYLA
67,17,9,17,13,Title play character who never shows up,5,GODOT
68,1,10,1,14,"Open, as a gift",5,UNBOX
69,2,10,2,14,Bias,5,SLANT
70,6,10,6,14,Maker of the E.T. the Extra-Terrestrial video game,5,ATARI
71,11,10,11,12,"""What's up, ___?""",3,DOC
72,12,10,12,13,___ sci,4,POLI
73,13,10,13,14,They're heard in a chorus,5,AMENS
74,0,11,0,14,Reasonable,4,SANE
79,7,12,7,14,Focus of many a law,3,BAN
80,8,12,8,15,German chancellor Scholz,4,OLAF
81,9,12,9,18,Sir Isaac Newton work on the fundamentals of light,7,OPTICKS
83,14,12,14,18,"""Let's begin our adventure!""",7,OFFWEGO
85,18,12,18,15,Opera that aptly premiered in Egypt,4,AIDA
86,19,12,19,15,Good name for an archaeologist?,4,DOUG
88,3,13,3,20,Idiot,8,PEABRAIN
89,4,13,4,17,Grumps,5,CRABS
91,10,13,10,20,"Excavated, with ""out""",8,HOLLOWED
93,15,13,15,19,Give for a time,7,LOANOUT
94,20,13,20,15,Jennifer Affleck ___ Lopez,3,NEE
96,5,14,5,16,It's bad overseas,3,MAL
97,11,14,11,20,What the Beatles never did,7,REUNITE
102,12,15,12,20,"With 104-Down, playground fixture",6,TEETER
104,16,15,16,20,See 102-Down,6,TOTTER
105,17,15,17,20,One of South Africa's official languages,6,TSWANA
106,0,16,0,20,"Longtime Miami Heat great, to fans",5,DWADE
107,1,16,1,20,Subleased,5,RELET
108,2,16,2,20,Playground comeback,5,IAMSO
109,6,16,6,20,Wood that sinks in water,5,EBONY
110,7,16,7,20,"""More or less""",5,SORTA
115,8,17,8,20,Green-lit,4,OKED
117,18,17,18,20,Zero ___,4,INON
118,19,17,19,20,"Tesla, for one",4,SERB
119,20,17,20,20,Website with a Home Favorites page,4,ETSY
121,5,18,5,20,Crumple (up),3,WAD
122,13,18,13,20,QVC alternative,3,HSN
