number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
12,13,0,13,3,Learned,4,SAGE
13,14,0,14,5,___-Hungarian Empire,6,AUSTRO
14,16,0,16,9,What might prompt nostalgia,10,ENDOFANERA
15,17,0,17,2,Pasture sound,3,MOO
16,18,0,18,5,"""Uh-huh, sure""",6,ILLBET
17,19,0,19,5,Leaf-wrapped Mexican dish,6,TAMALE
18,20,0,20,4,Catches,5,SNAGS
20,5,1,5,3,"Set, as a security system",3,ARM
24,10,2,10,5,Himalayan sight ... or maybe not,4,YETI
29,15,3,15,10,Start to see red,8,GETANGRY
32,3,4,3,6,"The Magic, on scoreboards",3,ORL
33,4,4,4,9,Kind of whale with two blowholes,6,BALEEN
35,11,4,11,9,Whole,6,ENTIRE
37,17,4,17,6,Country with no official language,3,USA
38,0,5,0,7,Bitty,3,WEE
39,1,5,1,7,Night before,3,EVE
40,5,5,5,8,"Restrain, as breath",4,BATE
41,6,5,6,8,Wait in the shadows,4,LURK
42,7,5,7,10,Expels,6,EGESTS
43,13,5,13,8,Of two minds,4,TORN
49,9,7,9,9,"Kind of cat with short, curly fur",3,REX
50,10,7,10,9,Comic book sound effect,3,BAM
52,14,7,14,10,Fleece-lined boots,4,UGGS
53,18,7,18,11,Habitually,5,OFTEN
54,19,7,19,11,"Rare treat, maybe",5,STEAK
55,20,7,20,11,Employers,5,USERS
56,3,8,3,12,Was accepted,5,GOTIN
57,8,8,8,12,Faith that preaches religious unity,5,BAHAI
58,12,8,12,12,Nunavut people,5,INUIT
59,17,8,17,12,Himalayan river,5,INDUS
60,0,9,0,13,Curmudgeon's countenance,5,SCOWL
61,1,9,1,13,___ Centauri,5,ALPHA
62,2,9,2,13,Hauled,5,TOTED
66,5,10,5,17,"Enjoy, as an article, even though it makes your blood boil",8,HATEREAD
67,6,10,6,13,"Mont Blanc, par exemple",4,ALPE
69,13,10,13,15,Big name in chicken,6,PERDUE
72,4,11,4,20,Didn't pick up what someone was putting down,10,MISSEDACUE
74,9,11,9,16,"Loose, as laces",6,UNTIED
75,10,11,10,13,U.S. intelligence org.,3,NSA
76,11,11,11,13,Counterpart of 84-Across,3,TIT
77,16,11,16,16,"Least sweet, maybe",6,DRYEST
79,7,12,7,15,Square's length squared,4,AREA
80,14,12,14,15,"Choctaw word for ""people,"" as seen in a U.S. state name",4,OKLA
81,15,12,15,15,"Kapoor of ""Slumdog Millionaire""",4,ANIL
86,18,13,18,20,Happening,8,UNDERWAY
87,19,13,19,15,Oolong or Darjeeling,3,TEA
88,20,13,20,15,Ice cream entrepreneur Joseph,3,EDY
89,3,14,3,16,Annoy,3,IRK
91,8,14,8,20,Play thing?,7,PROGRAM
92,12,14,12,20,Eagerly accepts,7,JUMPSON
93,17,14,17,16,Dundee denial,3,NAE
94,1,15,1,20,Reach a dental milestone,6,TEETHE
95,2,15,2,20,"Prynne of ""The Scarlet Letter""",6,HESTER
96,6,15,6,20,"Periwinkle, by another name",6,MYRTLE
97,10,15,10,18,Stitched,4,SEWN
98,11,15,11,20,"""I want,"" in Oaxaca",6,QUIERO
99,0,16,0,20,Comedian Cenac,5,WYATT
104,7,17,7,20,[Excuse me],4,AHEM
106,13,17,13,20,Latin 101 infinitive,4,ESSE
107,14,17,14,20,GPS suggestions: Abbr.,4,RTES
108,15,17,15,19,Soak (up),3,SOP
110,19,17,19,20,"When tripled, ""Blah, blah, blah""",4,YADA
111,20,17,20,20,Word with eagle or green,4,EYED
113,3,18,3,20,Occupational suffix,3,IER
115,9,18,9,20,Italian unit of time,3,ORA
116,16,18,16,20,Big roll,3,WAD
117,17,18,17,20,Pirate's exclamation,3,ARR
