number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
51,3,7,3,11,"Reads, in a way",5,SCANS
56,5,8,5,10,Lines of dedication,3,ODE
58,10,8,10,12,Impassive,5,STOIC
61,0,9,0,15,Somewhat off,7,ABITODD
62,1,9,1,15,Kid's buoyancy aid,7,FLOATIE
63,2,9,2,20,Developed and finished naturally,12,RANITSCOURSE
64,6,9,6,16,One of the Leewards,8,STMARTIN
65,7,9,7,11,Resource mined in Minecraft,3,ORE
67,13,9,13,11,"With 44-Down, not subject to change",3,SET
68,17,9,17,13,Ring-shaped reef,5,ATOLL
70,8,10,8,14,Physicist Schrödinger,5,ERWIN
71,9,10,9,14,Including on an email thread,5,CCING
72,15,10,15,12,"Dennis's sister on ""It's Always Sunny in Philadelphia""",3,DEE
73,16,10,16,14,Had dinner at home,5,ATEIN
78,4,12,4,14,Big diamond?,3,ACE
79,5,12,5,15,Strong link,4,BOND
81,11,12,11,20,Curve cutter for carpenters,9,COPINGSAW
82,12,12,12,15,Passionate,4,AVID
86,7,13,7,20,What might get pumped up for a race,8,BIKETIRE
88,13,13,13,15,Prefix with cycle,3,UNI
89,14,13,14,15,It's mine in Italy,3,MIO
91,18,13,18,20,Prominent figure in the O. J. Simpson murder trial,8,LANCEITO
92,19,13,19,20,Vehicle with lower emissions,8,GREENCAR
93,20,13,20,16,Goes (for),4,OPTS
95,3,14,3,20,"What you can't make a silk purse out of, proverbially",7,SOWSEAR
96,10,14,10,17,"More than binge-watch, maybe",4,ODON
97,15,14,15,20,"In the limelight, say",7,ONSTAGE
102,17,15,17,20,Had a cow,6,CALVED
104,4,16,4,18,Corn Belt state: Abbr.,3,NEB
106,8,16,8,20,Four-time gold medalist in the 1936 Olympics,5,OWENS
107,9,16,9,20,Features of some bookstores,5,CAFES
109,16,16,16,18,Keeper of the peas?,3,POD
110,0,17,0,20,___ rock,4,ACID
111,1,17,1,20,Infiltrator,4,MOLE
112,5,17,5,20,Small valley,4,DELL
114,12,17,12,20,Stretched-out yarn?,4,SAGA
115,14,17,14,20,Certain email folder,4,SENT
117,6,18,6,20,John for Cleese,3,LOO
119,13,18,13,20,PX clientele,3,GIS
120,20,18,20,20,Beef alternative in burgers,3,ELK
