number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
4,4,0,4,3,Cause to crack,4,CHAP
5,5,0,5,3,"High-fat weight-loss diet, for short",4,KETO
6,8,0,8,4,"Golfer Palmer, familiarly",5,ARNIE
7,9,0,9,3,"""Ditto!""",4,SAME
8,10,0,10,2,Give ___ go,3,ITA
9,11,0,11,5,Wispy cloud,6,CIRRUS
10,12,0,12,6,Half of a Caribbean nation,7,STKITTS
11,15,0,15,4,Workweek inits.,5,MTWTF
12,16,0,16,2,Roman farewell,3,AVE
13,17,0,17,5,"The ""S"" of New York City's SIR train line",6,STATEN
14,18,0,18,8,Auto refreshes?,9,CARWASHES
15,19,0,19,8,Classic novel set in rural Nebraska,9,OPIONEERS
16,20,0,20,2,See 29-Across,3,TEN
17,0,1,0,5,Kind of kick in football,5,SQUIB
18,6,1,6,11,Easy mark,11,SITTINGDUCK
20,13,1,13,7,Gamers' games,7,ESPORTS
23,7,2,7,5,Subjective piece,4,OPED
28,14,3,14,7,Run ___ of,5,AFOUL
31,3,4,3,8,"Strong poker holding, informally",5,TRIPS
33,10,4,10,8,Wine vessels,5,CASKS
34,16,4,16,6,Thin sauce,3,JUS
35,20,4,20,8,Pope who met with Attila the Hun,5,STLEO
37,4,5,4,8,French female friend,4,AMIE
38,5,5,5,7,Max's counterpart,3,MIN
39,9,5,9,9,Looney Tunes turtle,5,CECIL
42,8,6,8,12,Gets to vote,7,HASASAY
44,15,6,15,11,Takes along,6,BRINGS
46,0,7,0,10,Sticky situations,4,JAMS
47,1,7,1,10,Mole or mile,4,UNIT
48,2,7,2,10,Glam rock?,4,MICA
49,7,7,7,11,"Preserves in slices, as meat",5,JERKS
50,11,7,11,9,Big name in motor oil,3,STP
52,17,7,17,10,Soybean product,4,MISO
55,12,8,12,14,First sultan of both Syria and Egypt,7,SALADIN
57,16,8,16,10,Cap worn by dervishes,3,TAJ
59,5,9,5,14,Person cleaning a horse's stable,6,MUCKER
61,13,9,13,13,The weather is a classically bland one,5,TOPIC
62,14,9,14,19,Neck and neck,11,INADEADHEAT
64,3,10,3,13,Certain baseball stats,4,RBIS
65,4,10,4,12,Severe social media punishment,3,BAN
67,18,10,18,13,Music for the masses?,4,HYMN
68,19,10,19,13,"Nine, in Italian",4,NOVE
69,20,10,20,13,Has dinner,4,SUPS
71,9,11,9,13,"Anderson who directed ""Asteroid City""",3,WES
72,11,11,11,15,One in plane clothes,5,PILOT
74,0,12,0,16,"""That's on me""",5,MYBAD
75,1,12,1,20,Novel fund-raising idea?,9,READATHON
76,2,12,2,20,"Glides over the coast, say",9,PARASAILS
78,10,12,10,16,Favorably interprets,5,SPINS
79,16,12,16,15,Tourist destination in northern India,4,AGRA
80,17,12,17,16,Pick up,5,LEARN
83,6,13,6,17,Titular character in a Menotti opera,5,AMAHL
84,7,13,7,19,Some vacation destinations,7,RESORTS
86,15,13,15,15,"""Obviously""",3,DUH
88,4,14,4,16,"Did a great job on, in modern slang",3,ATE
89,8,14,8,20,What's generated by solar panels,7,DCPOWER
93,3,15,3,20,"Rehab therapy, informally",6,PHYSIO
95,9,15,9,20,Friend of Winnie-the-Pooh,6,EEYORE
96,13,15,13,18,Rap's ___ Sweatshirt,4,EARL
97,18,15,18,20,Sleeve style with slanted seams,6,RAGLAN
98,19,15,19,20,Padova's home,6,ITALIA
99,20,15,20,19,Not-so-good vibration?,5,SEISM
101,5,16,5,20,Big name in tractors,5,DEERE
102,12,16,12,20,Farmers' rolls,5,BALES
106,11,17,11,20,"""I forbid it""",4,DONT
107,15,17,15,20,Leisurely gait,4,TROT
108,16,17,16,20,Instrument with a vowel-heavy name,4,OBOE
110,0,18,0,20,Tuna type,3,AHI
111,4,18,4,20,Fish often served with kabayaki sauce,3,EEL
113,10,18,10,20,Cubs' home,3,DEN
114,17,18,17,20,Nickname for Isaac,3,IKE
