number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
115,0,18,6,18,"""Black"" or ""Pink"" animal",7,PANTHER
119,8,18,20,18,"Band with the 1997 hit ""Semi-Charmed Life"" … or a phonetic hint to this puzzle's theme",13,THIRDEYEBLIND
123,0,19,6,19,They might wipe the slate clean,7,ERASERS
124,8,19,12,19,Spine-tingling,5,EERIE
125,14,19,20,19,"Klingon speaker, say",7,TREKKIE
126,0,20,6,20,Deadlock,7,IMPASSE
127,8,20,12,20,C-suite members,5,EXECS
128,14,20,20,20,"Pots and pans, e.g.",7,VESSELS
1,0,0,0,3,Ballroom dance moves,4,DIPS
2,1,0,1,3,"""Will do!""",4,ONIT
3,2,0,2,3,Greek earth goddess,4,GAEA
4,3,0,3,4,Lavender unit,5,SPRIG
5,4,0,4,5,"Walk in the park … or sit in a park, maybe",6,PICNIC
6,5,0,5,2,Actor Mahershala,3,ALI
7,6,0,6,8,Lookouts,9,SENTINELS
8,8,0,8,3,General idea,4,GIST
9,9,0,9,5,Classy establishment?,6,SCHOOL
10,10,0,10,2,___ favor,3,POR
11,11,0,11,2,United,3,ONE
12,12,0,12,2,"""You should know better!""",3,TSK
13,14,0,14,4,Encourage,5,EGGON
14,15,0,15,5,Stop the progress of,6,ARREST
15,16,0,16,7,Entree that might be prepared with a brown sugar glaze,8,ROASTHAM
16,17,0,17,2,"""Gloomy"" guy",3,GUS
17,18,0,18,2,What some people use to solve a New York Times crossword,3,APP
18,19,0,19,2,"German ""you""",3,SIE
19,20,0,20,2,Rx request,3,MED
24,7,2,7,4,Slimy stuff,3,GOO
28,13,3,13,8,"Lacquer, e.g.",6,FINISH
30,5,4,5,7,Home to wild Bactrian camels,4,GOBI
32,10,4,10,7,Clears (of),4,RIDS
33,11,4,11,7,Lead-in to -logue,4,IDEO
34,12,4,12,7,N.F.L. quarterback Jared,4,GOFF
35,17,4,17,6,"Surgery sites, in brief",3,ORS
36,18,4,18,9,Toronto N.B.A. player,6,RAPTOR
37,19,4,19,9,Usher,6,ESCORT
38,20,4,20,9,"Tot's geometry lesson, perhaps",6,SHAPES
39,0,5,0,8,Clump of hair,4,TUFT
40,1,5,1,9,City at the foot of the Adirondacks,5,UTICA
41,2,5,2,9,What may bring a meeting to order,5,GAVEL
43,8,5,8,10,Cholesterol-lowering drug,6,STATIN
46,3,6,3,12,Landing site,7,HELIPAD
48,7,6,7,10,"Cover, of a sort",5,ALIBI
50,14,6,14,10,Words for a cover,5,BLURB
53,4,7,4,11,Like many a lumberjack's shirt,5,PLAID
54,9,7,9,11,Certain footholds,5,RUNGS
55,15,7,15,11,Ancient marketplace,5,AGORA
60,17,8,17,14,"Spanish resort island, to locals",7,MENORCA
62,5,9,5,13,"""Do""-to-""do"" delivery",5,SCALE
64,10,9,10,11,Understood,3,GOT
65,11,9,11,13,Pioneering computer,5,ENIAC
67,16,9,16,13,National park in the Canadian Rockies,5,BANFF
69,6,10,6,14,Former retail giant,5,KMART
70,12,10,12,15,Captivate,6,ENGAGE
71,13,10,13,14,Cousin of a stingray,5,SKATE
72,0,11,0,16,"Dwindles, with ""out""",6,PETERS
73,1,11,1,16,It's 2.3 years for the average heterosexual American couple,6,AGEGAP
74,2,11,2,16,Something made in a press,6,PANINI
77,18,11,18,15,Things a plangonologist collects,5,DOLLS
78,19,11,19,15,Some semihard cheeses,5,EDAMS
81,7,12,7,17,Stubbornly old-fashioned,6,STODGY
83,14,12,14,20,"""The museum of social decay,"" per Gary Oldman",9,REALITYTV
85,20,12,20,15,"The so-called ""Pearl of Arabia""",4,OMAN
87,4,13,4,20,Strapless accessories,8,CLUTCHES
88,8,13,8,16,"As above, in citations",4,IDEM
89,9,13,9,16,___ bean,4,FAVA
90,10,13,10,16,"""Groovy!""",4,IDIG
91,15,13,15,16,Like some tradition,4,ORAL
93,3,14,3,16,Spoil,3,ROT
98,5,15,5,20,Some bathroom contractors,6,TILERS
100,11,15,11,20,Comedy's ___ the Entertainer,6,CEDRIC
102,16,15,16,20,"Cartoon character who said ""Van Gogh would've sold more than one painting if he'd put tigers in them""",6,HOBBES
105,6,16,6,20,Like the goddess Hel,5,NORSE
106,13,16,13,18,"March 14 dessert, appropriately",3,PIE
107,17,16,17,20,"""The birds and the bees"" and others",5,TALKS
110,12,17,12,20,Pope writings,4,ODES
112,18,17,18,20,Sharp increase,4,HIKE
113,19,17,19,20,"Kapoor of ""Slumdog Millionaire""",4,ANIL
114,20,17,20,20,"Two weeks after calends, approximately",4,IDES
115,0,18,0,20,Rock & Roll Hall of Fame architect,3,PEI
116,1,18,1,20,River offshoot,3,ARM
117,2,18,2,20,Power ___,3,NAP
118,3,18,3,20,Wand-waving org.,3,TSA
119,8,18,8,20,Merch table offering,3,TEE
120,9,18,9,20,Spell of bad luck?,3,HEX
121,10,18,10,20,Seething state,3,IRE
122,15,18,15,20,"Before, in poetry",3,ERE
